latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-21.112944,47.40596,348.65,0.32,0.54,2017-10-20,1100,N,VIIRS,n,1,298.19,14.05,D,0
-21.044832,47.659077,333.99,0.33,0.55,2017-10-20,1100,N,VIIRS,n,1,298.66,2.71,D,0
-21.033291,47.536026,330.07,0.33,0.55,2017-10-20,1100,N,VIIRS,n,1,298.83,3.5,D,0
-21.034029,47.532509,351.52,0.33,0.55,2017-10-20,1100,N,VIIRS,n,1,299.34,3.5,D,0
-21.066763,47.350822,331.62,0.63,0.54,2017-10-20,1100,N,VIIRS,n,1,300.35,9.9,D,0
-21.058113,47.342175,335.21,0.63,0.54,2017-10-20,1100,N,VIIRS,n,1,300.38,4.41,D,0
-20.989788,47.59124,334.87,0.33,0.55,2017-10-20,1100,N,VIIRS,n,1,298.88,1.66,D,0
-21.019608,47.400593,367,0.32,0.55,2017-10-20,1100,N,VIIRS,h,1,299.62,6.12,D,0
-21.021578,47.391285,367,0.32,0.55,2017-10-20,1100,N,VIIRS,h,1,307.42,33.45,D,0
-21.020266,47.397488,334.8,0.32,0.55,2017-10-20,1100,N,VIIRS,n,1,296.69,6.12,D,0
-21.016596,47.390015,367,0.32,0.55,2017-10-20,1100,N,VIIRS,h,1,296.84,16.43,D,0
-21.01461,47.399391,341.8,0.32,0.55,2017-10-20,1100,N,VIIRS,n,1,297.9,3.81,D,0
-21.015276,47.39624,330.41,0.32,0.55,2017-10-20,1100,N,VIIRS,n,1,296.66,3.81,D,0
-21.051661,47.224091,339.02,0.62,0.54,2017-10-20,1100,N,VIIRS,n,1,299.16,2.42,D,0
-21.051601,47.227478,342.16,0.62,0.54,2017-10-20,1100,N,VIIRS,n,1,300.63,5.66,D,0
-21.003565,47.360588,339.94,0.32,0.54,2017-10-20,1100,N,VIIRS,n,1,301.4,2.67,D,0
-21.275103,47.252808,298.73,0.47,0.39,2017-10-20,2212,N,VIIRS,n,1,287.47,0.58,N,0
-21.49865,47.379131,330.51,0.49,0.41,2017-10-21,1042,N,VIIRS,l,1,300.79,2.65,D,0
-21.449484,47.634094,330.28,0.51,0.41,2017-10-21,1042,N,VIIRS,l,1,302.68,2.7,D,0
-21.424482,47.360809,333.08,0.5,0.41,2017-10-21,1042,N,VIIRS,n,1,302.31,7.92,D,0
-21.408966,47.317249,338.12,0.49,0.4,2017-10-21,1042,N,VIIRS,n,1,308.59,4.46,D,0
-21.405245,47.316498,332.21,0.49,0.4,2017-10-21,1042,N,VIIRS,n,1,305.68,4.22,D,0
-21.317877,47.480442,330.76,0.5,0.41,2017-10-21,1042,N,VIIRS,l,1,301.9,3.35,D,0
-21.340271,47.313171,337.06,0.49,0.41,2017-10-21,1042,N,VIIRS,n,1,311.68,7.47,D,0
-21.341143,47.308323,345.87,0.49,0.41,2017-10-21,1042,N,VIIRS,n,1,307.67,8.03,D,0
-21.342012,47.303486,356.17,0.49,0.4,2017-10-21,1042,N,VIIRS,n,1,310.15,8.03,D,0
-21.336565,47.312317,337.37,0.49,0.41,2017-10-21,1042,N,VIIRS,n,1,306.32,7.79,D,0
-21.33745,47.307419,343.66,0.49,0.41,2017-10-21,1042,N,VIIRS,n,1,305.23,12.21,D,0
-21.340147,47.309845,356.14,0.49,0.41,2017-10-21,1042,N,VIIRS,n,1,313.89,13.81,D,0
-21.340994,47.304962,353.67,0.49,0.41,2017-10-21,1042,N,VIIRS,n,1,308.3,13.81,D,0
-21.341814,47.300243,341.56,0.49,0.41,2017-10-21,1042,N,VIIRS,n,1,308.85,4.27,D,0
-21.335594,47.31385,332.66,0.49,0.41,2017-10-21,1042,N,VIIRS,l,1,304.85,2.66,D,0
-21.336441,47.308987,343.84,0.49,0.41,2017-10-21,1042,N,VIIRS,n,1,304.47,5.89,D,0
-21.327295,47.317223,343.71,0.49,0.41,2017-10-21,1042,N,VIIRS,n,1,307.4,4.71,D,0
-21.323544,47.316608,330.85,0.49,0.41,2017-10-21,1042,N,VIIRS,l,1,304.52,4.71,D,0
-21.311125,47.299427,347.77,0.49,0.41,2017-10-21,1042,N,VIIRS,n,1,309.48,8.76,D,0
-21.299448,47.321968,332.86,0.49,0.41,2017-10-21,1042,N,VIIRS,l,1,305.33,10.33,D,0
-21.29487,47.326031,344.18,0.5,0.41,2017-10-21,1042,N,VIIRS,n,1,302.57,4.33,D,0
-21.295706,47.321289,346.28,0.49,0.41,2017-10-21,1042,N,VIIRS,n,1,307.68,15.26,D,0
-21.296555,47.316475,350.24,0.49,0.41,2017-10-21,1042,N,VIIRS,n,1,308.34,15.26,D,0
-21.297403,47.311646,330.42,0.49,0.41,2017-10-21,1042,N,VIIRS,l,1,303.27,5.45,D,0
-21.304884,47.269135,331.06,0.49,0.4,2017-10-21,1042,N,VIIRS,l,1,306,3.17,D,0
-21.292826,47.315716,340.04,0.49,0.41,2017-10-21,1042,N,VIIRS,n,1,306.59,15.26,D,0
-21.301189,47.26825,334.67,0.49,0.4,2017-10-21,1042,N,VIIRS,n,1,306.67,3.17,D,0
-21.285385,47.314133,333.08,0.49,0.41,2017-10-21,1042,N,VIIRS,l,1,303.37,4.39,D,0
-21.288763,47.29501,330.02,0.49,0.41,2017-10-21,1042,N,VIIRS,n,1,303.93,1.67,D,0
-21.280119,47.278488,334.69,0.49,0.4,2017-10-21,1042,N,VIIRS,l,1,308.38,3.04,D,0
-21.276903,47.25317,352.18,0.49,0.4,2017-10-21,1042,N,VIIRS,n,1,308.65,37.2,D,0
-21.272364,47.257072,344.35,0.49,0.4,2017-10-21,1042,N,VIIRS,n,1,305.25,37.2,D,0
-21.274055,47.247551,340.15,0.49,0.4,2017-10-21,1042,N,VIIRS,n,1,305.67,5.73,D,0
-21.261179,47.255005,335.24,0.49,0.4,2017-10-21,1042,N,VIIRS,n,1,308.85,2.95,D,0
-21.206921,47.210472,340.36,0.49,0.4,2017-10-21,1042,N,VIIRS,n,1,308.89,7.64,D,0
-21.160351,47.430595,333.22,0.5,0.41,2017-10-21,1042,N,VIIRS,n,1,304.11,4.32,D,0
-21.195229,47.233246,333.74,0.49,0.4,2017-10-21,1042,N,VIIRS,l,1,306.76,5.61,D,0
-21.098942,47.708427,332.26,0.52,0.42,2017-10-21,1042,N,VIIRS,n,1,304.7,2.01,D,0
-21.148783,47.408123,334.14,0.5,0.41,2017-10-21,1042,N,VIIRS,n,1,302.56,2.88,D,0
-21.169796,47.268116,336.32,0.49,0.41,2017-10-21,1042,N,VIIRS,l,1,306.78,6.64,D,0
-21.180832,47.205841,335.99,0.49,0.4,2017-10-21,1042,N,VIIRS,l,1,309.68,5.66,D,0
-21.128506,47.434464,335.16,0.5,0.41,2017-10-21,1042,N,VIIRS,n,1,304.42,32.37,D,0
-21.145498,47.317768,333.8,0.5,0.41,2017-10-21,1042,N,VIIRS,l,1,304.58,3.02,D,3
-21.130846,47.334713,339.44,0.5,0.41,2017-10-21,1042,N,VIIRS,n,1,306.9,5.64,D,0
-21.131727,47.329811,348.78,0.5,0.41,2017-10-21,1042,N,VIIRS,n,1,311.88,11.42,D,0
-21.114107,47.406235,332.71,0.5,0.41,2017-10-21,1042,N,VIIRS,n,1,301.93,4.11,D,0
-21.131136,47.289982,331.18,0.5,0.41,2017-10-21,1042,N,VIIRS,n,1,305.1,2.01,D,0
-21.108866,47.392815,340.4,0.5,0.41,2017-10-21,1042,N,VIIRS,n,1,306.24,4.73,D,0
-21.063425,47.585407,347.97,0.51,0.41,2017-10-21,1042,N,VIIRS,n,1,309.82,9.79,D,0
-21.05961,47.584724,335.73,0.51,0.41,2017-10-21,1042,N,VIIRS,n,1,305.45,9.79,D,0
-21.109892,47.298058,346.6,0.5,0.41,2017-10-21,1042,N,VIIRS,n,1,310.73,7.19,D,0
-21.080858,47.397362,335.18,0.5,0.41,2017-10-21,1042,N,VIIRS,n,1,304.73,4.13,D,0
-21.109472,47.234196,338.86,0.49,0.4,2017-10-21,1042,N,VIIRS,l,1,309.16,7.08,D,0
-21.027761,47.608921,336.68,0.52,0.41,2017-10-21,1042,N,VIIRS,n,1,305.04,4.99,D,0
-21.080919,47.286915,337.61,0.5,0.41,2017-10-21,1042,N,VIIRS,n,1,310.6,4.91,D,0
-21.066074,47.349049,333.7,0.5,0.41,2017-10-21,1042,N,VIIRS,l,1,304.45,4.63,D,0
-21.078049,47.281261,336.12,0.5,0.41,2017-10-21,1042,N,VIIRS,n,1,306.91,15.79,D,0
-21.091387,47.20557,340.55,0.49,0.4,2017-10-21,1042,N,VIIRS,n,1,309.1,15.94,D,0
-21.065727,47.329079,332.8,0.5,0.41,2017-10-21,1042,N,VIIRS,l,1,305.42,2.93,D,0
-21.071426,47.275005,334.13,0.5,0.41,2017-10-21,1042,N,VIIRS,n,1,305.71,3.96,D,0
-21.024849,47.515079,336.27,0.51,0.41,2017-10-21,1042,N,VIIRS,n,1,305.52,9.98,D,0
-21.025801,47.509758,330.87,0.51,0.41,2017-10-21,1042,N,VIIRS,l,1,302.31,9.98,D,0
-20.976482,47.718361,344.44,0.52,0.42,2017-10-21,1042,N,VIIRS,n,1,306.61,20.21,D,0
-20.977371,47.71344,336.37,0.52,0.42,2017-10-21,1042,N,VIIRS,n,1,307.5,12.95,D,0
-21.043692,47.343987,347.36,0.5,0.41,2017-10-21,1042,N,VIIRS,n,1,303.71,16.72,D,0
-20.972698,47.717335,367,0.52,0.42,2017-10-21,1042,N,VIIRS,h,1,311.95,20.21,D,0
-20.973566,47.712532,346.17,0.52,0.42,2017-10-21,1042,N,VIIRS,n,1,307.41,12.95,D,0
-21.044186,47.319443,348.26,0.5,0.41,2017-10-21,1042,N,VIIRS,n,1,306.69,10.2,D,0
-21.020147,47.410397,333.46,0.5,0.41,2017-10-21,1042,N,VIIRS,l,1,305.27,3.9,D,0
-20.958261,47.70937,335.2,0.52,0.42,2017-10-21,1042,N,VIIRS,n,1,308.21,3.74,D,0
-20.993559,47.514576,333.24,0.51,0.41,2017-10-21,1042,N,VIIRS,n,1,302.86,3.12,D,0
-21.001986,47.381462,331.68,0.5,0.41,2017-10-21,1042,N,VIIRS,n,1,301.98,2.26,D,0
-21.00374,47.371742,331.56,0.5,0.41,2017-10-21,1042,N,VIIRS,l,1,304.9,3.17,D,0
-20.976364,47.479675,333.9,0.51,0.41,2017-10-21,1042,N,VIIRS,n,1,305.79,7.34,D,0
-20.97751,47.473461,331.27,0.51,0.41,2017-10-21,1042,N,VIIRS,n,1,299.6,3.31,D,0
-20.998594,47.382286,331.03,0.5,0.41,2017-10-21,1042,N,VIIRS,n,1,301.26,3.11,D,0
-20.97456,47.475105,342.77,0.51,0.41,2017-10-21,1042,N,VIIRS,n,1,307.66,27.2,D,0
-20.986128,47.36462,333.44,0.5,0.41,2017-10-21,1042,N,VIIRS,l,1,304.71,15.33,D,0
-20.942009,47.59304,334.71,0.52,0.41,2017-10-21,1042,N,VIIRS,n,1,306.68,5.84,D,0
-20.938211,47.592224,333.07,0.52,0.41,2017-10-21,1042,N,VIIRS,n,1,304.46,8.25,D,0
-21.002274,47.228165,341.45,0.49,0.41,2017-10-21,1042,N,VIIRS,n,1,309.48,5.96,D,0
-20.971123,47.361534,335.07,0.5,0.41,2017-10-21,1042,N,VIIRS,n,1,306.59,3.89,D,0
-20.940849,47.334988,348.09,0.5,0.41,2017-10-21,1042,N,VIIRS,n,1,304.51,12.57,D,0
-21.265139,47.204975,305.4,0.4,0.37,2017-10-21,2154,N,VIIRS,n,1,287.16,1.13,N,0
-21.482452,47.341942,338.53,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,303.16,8.28,D,0
-21.452877,47.310135,334.5,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,307.08,1.51,D,0
-21.304796,47.579971,335.05,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,303.89,2.4,D,0
-21.343435,47.318775,332.95,0.39,0.36,2017-10-22,1024,N,VIIRS,l,1,306.22,10.2,D,0
-21.340094,47.318241,337.14,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,309.94,10.2,D,0
-21.340645,47.31448,348.21,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,313.98,22.94,D,0
-21.342848,47.299496,334.35,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,308.65,2.09,D,0
-21.338398,47.306477,340.72,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,308.72,4.7,D,0
-21.333408,47.317139,332.9,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,302.3,4.95,D,0
-21.33396,47.313381,332.38,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,301.65,7.49,D,0
-21.329515,47.320335,334.77,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,305.4,4.39,D,0
-21.331169,47.309067,342.2,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,306.25,7.39,D,0
-21.331718,47.305328,333.24,0.39,0.36,2017-10-22,1024,N,VIIRS,l,1,305.49,1.57,D,0
-21.295322,47.528652,330.79,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,303.87,1.2,D,0
-21.326174,47.319756,338.97,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,308.98,4.39,D,0
-21.310064,47.336205,351.51,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,306.49,29.35,D,0
-21.315563,47.29874,333.9,0.39,0.36,2017-10-22,1024,N,VIIRS,l,1,304.6,4.93,D,0
-21.310614,47.332466,367,0.39,0.36,2017-10-22,1024,N,VIIRS,l,1,327.46,73.39,D,0
-21.306726,47.335648,367,0.39,0.36,2017-10-22,1024,N,VIIRS,h,1,314.32,15.43,D,0
-21.306175,47.339386,350.64,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,309.1,15.43,D,0
-21.307274,47.331909,346.94,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,301.81,12.35,D,0
-21.302834,47.338825,342.85,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,308.77,15.43,D,0
-21.303385,47.335087,348.14,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,313.69,15.43,D,0
-21.307781,47.305111,346.96,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,304.6,4.4,D,0
-21.301142,47.327038,333.03,0.39,0.36,2017-10-22,1024,N,VIIRS,l,1,304.55,11.14,D,0
-21.301691,47.323284,348.9,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,317.34,23.85,D,0
-21.297802,47.326466,334.47,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,301.99,11.14,D,0
-21.298351,47.322712,355.34,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,322.94,23.85,D,0
-21.298903,47.318966,344.78,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,308.12,23.85,D,0
-21.293362,47.333389,331.22,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,299.93,4.24,D,0
-21.293913,47.329651,332.01,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,301.15,7.79,D,0
-21.294462,47.325901,351.9,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,308.22,7.79,D,0
-21.29501,47.322147,356.72,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,312.65,13.31,D,0
-21.296658,47.310917,351.33,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,312.7,9.54,D,0
-21.29167,47.321587,330.87,0.39,0.36,2017-10-22,1024,N,VIIRS,l,1,303.66,13.31,D,0
-21.293314,47.31036,330.67,0.39,0.36,2017-10-22,1024,N,VIIRS,l,1,302.84,9.54,D,0
-21.2868,47.320358,346.86,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,308.22,8.27,D,0
-21.27788,47.311222,345.79,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,307.12,7.22,D,0
-21.280092,47.296223,336.17,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,306.67,2.48,D,0
-21.273434,47.318146,367,0.39,0.36,2017-10-22,1024,N,VIIRS,h,1,345.6,117.79,D,0
-21.24691,47.497234,343.01,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,313.24,26.3,D,0
-21.276752,47.295662,334.95,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,306.23,2.48,D,0
-21.269541,47.321327,334.57,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,303.76,3.37,D,0
-21.203041,47.699684,342.21,0.38,0.36,2017-10-22,1024,N,VIIRS,n,1,303.38,5.72,D,0
-21.143606,47.594341,333.65,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,303.07,2.33,D,0
-21.199718,47.213871,347.92,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,313.53,20.93,D,0
-21.197723,47.213982,346.72,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,308.71,15.66,D,0
-21.198277,47.210232,345.38,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,311.74,15.66,D,0
-21.158974,47.429619,332.54,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,305.31,2.33,D,0
-21.160069,47.39922,332.25,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,301.53,3.2,D,0
-21.165604,47.361874,333.26,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,306.08,2.17,D,0
-21.176094,47.267799,335.68,0.39,0.36,2017-10-22,1024,N,VIIRS,l,1,309.97,3.26,D,0
-21.172752,47.267246,333.91,0.39,0.36,2017-10-22,1024,N,VIIRS,l,1,308.5,3.26,D,0
-21.128454,47.474037,341.84,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,302.07,8.15,D,0
-21.147787,47.343571,340.4,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,308.6,2.88,D,0
-21.125116,47.473503,342.64,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,297.05,9.9,D,0
-21.130634,47.436314,332.33,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,304.17,3.22,D,0
-21.103518,47.572727,332.79,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,305.48,2.23,D,0
-21.127804,47.386189,335.77,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,302.38,4.44,D,0
-21.132748,47.329586,345.63,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,311.62,10.14,D,0
-21.121681,47.381355,344.98,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,317.25,33.3,D,0
-21.129959,47.325298,343.71,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,310.39,4.77,D,0
-21.109495,47.417484,332.48,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,300.22,6.89,D,0
-21.128239,47.290531,336.31,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,304.71,2.92,D,0
-21.069977,47.384148,333.25,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,305.38,3.25,D,0
-21.069387,47.364967,333.01,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,303.42,1.1,D,0
-21.081461,47.28286,348.41,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,310.86,6.52,D,0
-21.079933,47.282234,348.96,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,310.94,9.27,D,0
-21.030704,47.567589,334.89,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,302.67,1.07,D,0
-21.043894,47.387024,333.98,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,302.65,2.23,D,0
-21.039978,47.367298,367,0.39,0.36,2017-10-22,1024,N,VIIRS,h,1,332.64,49.16,D,0
-20.994032,47.675663,353.5,0.38,0.36,2017-10-22,1024,N,VIIRS,n,1,316.86,44.4,D,0
-20.994591,47.671944,338.94,0.38,0.36,2017-10-22,1024,N,VIIRS,n,1,312.97,44.4,D,0
-21.015141,47.534489,336.56,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,304.57,3.06,D,0
-21.017912,47.5159,342.44,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,306.8,4.94,D,0
-21.039429,47.371021,335.8,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,303.64,49.16,D,0
-21.054865,47.266605,333.46,0.39,0.36,2017-10-22,1024,N,VIIRS,l,1,307.14,5.54,D,0
-20.990704,47.675098,353.22,0.38,0.36,2017-10-22,1024,N,VIIRS,n,1,310.01,44.4,D,0
-21.036642,47.366734,335.45,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,298.62,49.16,D,0
-21.032755,47.369896,344.89,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,305.99,9.85,D,0
-21.052042,47.239342,347.09,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,310.34,6.34,D,0
-21.032156,47.350838,332.55,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,300.88,1.64,D,0
-21.0487,47.238789,344.42,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,310.62,6.34,D,0
-21.022774,47.391117,336.43,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,303.64,2.98,D,0
-21.028269,47.353996,332.84,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,300.16,5.02,D,0
-21.028816,47.3503,340.82,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,306.04,5.02,D,0
-21.029364,47.346603,343.37,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,300.91,4.14,D,0
-21.025484,47.349712,346.57,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,300.18,5.02,D,0
-20.994032,47.538548,333.48,0.39,0.36,2017-10-22,1024,N,VIIRS,l,1,303.49,3.2,D,0
-21.019915,47.341145,346.74,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,307.36,9.96,D,0
-20.95961,47.700256,337.58,0.38,0.36,2017-10-22,1024,N,VIIRS,n,1,306.33,5.32,D,0
-21.006613,47.361729,333.33,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,302.6,2.5,D,0
-20.999973,47.383511,340.01,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,306.57,21.8,D,0
-20.985594,47.434429,332.42,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,299.82,2.16,D,0
-20.995502,47.367504,335.26,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,305.4,7.65,D,0
-20.975615,47.455624,333.21,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,303.24,1.96,D,0
-20.962317,47.476063,332.3,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,302.26,2.34,D,0
-20.948467,47.523342,332.64,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,302.05,2,D,0
-20.964453,47.415657,341.6,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,301.11,6.12,D,0
-20.964926,47.366226,335.22,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,303.02,2.89,D,0
-20.941776,47.499409,333.12,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,301.82,1.51,D,0
-20.957195,47.395409,336.77,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,299.84,4.75,D,0
-20.940678,47.491421,331.48,0.39,0.36,2017-10-22,1024,N,VIIRS,l,1,301.99,3.56,D,0
-20.958345,47.372597,331.8,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,300.38,2.56,D,0
-20.963854,47.335449,343.76,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,306.46,27.31,D,0
-20.960518,47.3349,343.53,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,301.41,27.31,D,0
-20.938465,47.460472,331.54,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,301.19,3.83,D,0
-20.939024,47.456734,332,0.39,0.36,2017-10-22,1024,N,VIIRS,l,1,302.58,3.83,D,0
-20.944479,47.419891,336.62,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,300.19,3.63,D,0
-20.948359,47.393806,346.04,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,304.68,8.93,D,0
-20.951122,47.375202,331.64,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,299.32,4.3,D,0
-20.930109,47.470615,330.53,0.39,0.36,2017-10-22,1024,N,VIIRS,l,1,301.44,3.39,D,0
-20.937712,47.327301,332.95,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,303.5,7.12,D,0
-20.938259,47.323586,331.9,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,305.47,6.76,D,0
-20.927708,47.325607,336.02,0.39,0.36,2017-10-22,1024,N,VIIRS,n,1,302.99,6.61,D,0
-21.496296,47.570137,339.87,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,298.75,3.32,D,0
-21.432335,47.414772,334.71,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,297.82,4.3,D,0
-21.412754,47.380611,331.72,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,299.93,4.28,D,0
-21.341221,47.317848,339.44,0.4,0.44,2017-10-23,1006,N,VIIRS,l,1,311.07,8.73,D,0
-21.291523,47.635124,340.63,0.57,0.43,2017-10-23,1006,N,VIIRS,n,1,300.81,8.02,D,0
-21.294807,47.633625,331.32,0.57,0.43,2017-10-23,1006,N,VIIRS,n,1,299.2,8.48,D,0
-21.303556,47.328384,342.49,0.4,0.44,2017-10-23,1006,N,VIIRS,n,1,298.51,3.25,D,0
-21.299006,47.331593,343.02,0.4,0.44,2017-10-23,1006,N,VIIRS,n,1,312.84,32.3,D,0
-21.299473,47.327751,346.22,0.4,0.44,2017-10-23,1006,N,VIIRS,n,1,306.18,11.19,D,0
-21.294926,47.330952,341.68,0.4,0.44,2017-10-23,1006,N,VIIRS,n,1,304.2,32.3,D,0
-21.295391,47.327099,335.3,0.4,0.44,2017-10-23,1006,N,VIIRS,n,1,302.72,11.19,D,0
-21.291309,47.326435,333.67,0.4,0.44,2017-10-23,1006,N,VIIRS,n,1,299.54,3.25,D,0
-21.294174,47.268085,343.57,0.4,0.44,2017-10-23,1006,N,VIIRS,n,1,307.17,7.38,D,0
-21.294636,47.264221,340.6,0.4,0.44,2017-10-23,1006,N,VIIRS,n,1,304.75,3.42,D,0
-21.290045,47.267696,352.32,0.4,0.44,2017-10-23,1006,N,VIIRS,n,1,307.04,23.62,D,0
-21.290503,47.263874,334.74,0.4,0.44,2017-10-23,1006,N,VIIRS,n,1,305.5,6.25,D,0
-21.27491,47.324402,335.89,0.4,0.44,2017-10-23,1006,N,VIIRS,n,1,298.85,9.99,D,0
-21.275364,47.32061,350.59,0.4,0.44,2017-10-23,1006,N,VIIRS,n,1,307.28,9.99,D,0
-21.270823,47.323799,346.21,0.4,0.44,2017-10-23,1006,N,VIIRS,n,1,301.59,9.99,D,0
-21.272675,47.273331,341,0.4,0.44,2017-10-23,1006,N,VIIRS,n,1,302.7,4.04,D,0
-21.240356,47.508976,333.06,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,302.16,2.42,D,0
-21.238718,47.488384,343.09,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,304.16,8.29,D,0
-21.214437,47.218533,335.11,0.4,0.44,2017-10-23,1006,N,VIIRS,n,1,302.74,2.98,D,0
-21.163153,47.570354,333.53,0.57,0.43,2017-10-23,1006,N,VIIRS,n,1,300.85,5.44,D,0
-21.131714,47.660187,336.83,0.57,0.43,2017-10-23,1006,N,VIIRS,n,1,304.19,147.84,D,0
-21.159393,47.432636,332.42,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,297.03,3.19,D,0
-21.13238,47.654739,367,0.57,0.43,2017-10-23,1006,N,VIIRS,l,1,325.91,162.84,D,0
-21.15037,47.439022,340.53,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,298,3.68,D,0
-21.163647,47.328529,334.89,0.39,0.44,2017-10-23,1006,N,VIIRS,n,1,303.65,2.25,D,0
